ID;Codeur;Economisch_Ja;date;Day_in_2015;Source;outlet;headline;Toon_Kop;Hoofd_OW;Posit_Nega
18293;35;1;6/30/2015;181;2;26;De nieuwe Aziatische investeringsbank gaat voor ' 'lean, green a;1;58;9
43719;6;1;6/30/2015;181;2;25;Aedes steunt plan Woonbond voor huursombenadering;1;21;9
18295;21;0;6/30/2015;181;2;26;Chris Christie stelt zich kandidaat voor presidentsverkiezingen; ; ; 
32203;6;1;6/30/2015;181;2;22;'Geen geld naar Grieken voor betaling IMF';1;10;9
14171;21;0;6/30/2015;181;2;24;Een schrikkelseconde, gewoon leuk of problematisch?; ; ; 
20305;35;0;6/30/2015;181;2;21;Deadline atoomgesprekken Iran naar juli; ; ; 
14175;9;1;6/30/2015;181;2;24;Eurogroep schiet nieuw Grieks voorstel af;0;10;9
43735;29;0;6/30/2015;181;2;25;Veel lagere straffen voor fraudeurs Rotterdamse haven; ; ; 
32217;21;1;6/30/2015;181;2;22;'Griekenland kampioen hervormen';9;3;9
20307;9;1;6/30/2015;181;2;21;Eurolanden wijzen Grieks verzoek om nieuw steunprogramma af;1;10;9
18297;9;1;6/30/2015;181;2;26;Eurogroep is afgelopen - nieuw voorstel afgewezen;0;10;9
43741;21;0;6/30/2015;181;2;25;Getob over schulden maakt Grieken dom; ; ; 
18299;21;0;6/30/2015;181;2;26;Kunst kopen? Rijk word je er niet van; ; ; 
43743;9;1;6/30/2015;181;2;25;Zonder spullen geen klanten;0;10;9
18301;9;0;6/30/2015;181;2;26;Mr. of Mrs. President? Alle Amerikaanse kandidaten op een rij; ; ; 
43753;9;0;6/30/2015;181;2;25;Chris Christie stelt zich kandidaat voor Amerikaanse presidentsv; ; ; 
43757;21;0;6/30/2015;181;2;25;Griekenland officieel in gebreke bij IMF; ; ; 
14177;9;1;6/30/2015;181;2;24;Griekenland heeft deadline voor aflossing niet gehaald;0;10;9
32227;29;1;6/30/2015;181;2;22;Griekenland failliet, wat doet de ECB nu?;0;10;0
14179;9;0;6/30/2015;181;2;24;Rijk neemt maatregelen om stikstof te beperken; ; ; 
18303;21;1;6/30/2015;181;2;26;IMF: Griekenland in gebreke;0;7;9
14183;9;0;6/30/2015;181;2;24;'VS en Cuba eens over openen ambassades'; ; ; 
150762157;16;0;7/1/2015;182;0;3;China, de grootste CO2-uitstoter, is om; ; ; 
150762153;16;0;7/1/2015;182;0;3;Verdwaald in het woud van vacaturesites; ; ; 
150762151;16;0;7/1/2015;182;0;3;Geachte redactie; ; ; 
150762150;16;0;7/1/2015;182;0;3;Beautycase; ; ; 
150762149;16;0;7/1/2015;182;0;3;RTV SELECTIE; ; ; 
150761917;16;0;7/1/2015;182;0;9;Zwartspaarders Minder lief voor de inkeerders; ; ; 
150761916;16;0;7/1/2015;182;0;9;Het CPB is een liberale thuisfluiter geworden; ; ; 
150761479;16;0;7/1/2015;182;0;2;Tegenprestatie; ; ; 
150761478;16;0;7/1/2015;182;0;2;Tsipras zal hoe dan ook winnen; ; ; 
150761476;16;0;7/1/2015;182;0;2;Nooit Gedacht; ; ; 
150761475;16;0;7/1/2015;182;0;2;De overtuiging van Johan Witteveen; ; ; 
150761473;16;0;7/1/2015;182;0;2;Naheffing; ; ; 
150761046;16;0;7/1/2015;182;0;8;Over de haag; ; ; 
150761045;16;0;7/1/2015;182;0;8;De slavernij in Nederlandse schoolboeken; ; ; 
150761044;16;0;7/1/2015;182;0;8;"Reclamebord kost huisarts 500 euro; Economie en recht"; ; ; 
150761043;16;0;7/1/2015;182;0;8;informatief Recht van spreken; ; ; 
150761040;16;0;7/1/2015;182;0;8;Meer NS'ers betrokken bij fraude in Limburg; ; ; 
150761039;16;0;7/1/2015;182;0;8;China zorgt voor doorbraak met concreet klimaatplan; ; ; 
150761038;16;0;7/1/2015;182;0;8;[INHOUD Binnenland 8-11 | Het Grote Verhaal 12-...]*; ; ; 
150760857;16;0;7/1/2015;182;0;4;Griekse bede voor verlenging te laat; ; ; 
150760853;16;0;7/1/2015;182;0;4;Danceboegbeeld gaat 'uitchillen'; ; ; 
150760073;16;0;7/1/2015;182;0;5;Ontvlechting Delta en Eneco een stap dichterbij; ; ; 
150760072;16;0;7/1/2015;182;0;5;Grontmij werkt aan dijk Marken; ; ; 
150760071;16;0;7/1/2015;182;0;5;Vijf cruciale vragen bepalen de toekomst van het Groningse gas; ; ; 
150760066;16;0;7/1/2015;182;0;5;BAM tekent raamovereenkomst; ; ; 
150760065;16;0;7/1/2015;182;0;5;"Dijsselbloem haalt De Brauw van verdere onderzoeken bij NS; Onderzoek naar aanbesteding in Limburg wordt onder de loep genomen"; ; ; 
150760063;16;0;7/1/2015;182;0;5;"Grieks referendum ondermijnt Europese rechtsorde; Initiatief van regering-Tsipras dreigt te leiden tot een volledig onwerkbaar bestuursstelsel in Europa"; ; ; 
150760061;16;0;7/1/2015;182;0;5;NS straft zeven medewerkers voor fraude bij aanbesteding; ; ; 
150759800;16;0;7/1/2015;182;0;7;'Onze gasten moeten echt met de billen bloot'; ; ; 
150759799;16;0;7/1/2015;182;0;7;De Bolster; ; ; 
150759798;16;0;7/1/2015;182;0;7;Van Iddekingeweg; ; ; 
150759797;16;0;7/1/2015;182;0;7;[Gomarus College leeuwarden vmbo-tl economie: Hie...]*; ; ; 
150759796;16;0;7/1/2015;182;0;7;Gomarus College; ; ; 
150759795;16;0;7/1/2015;182;0;7;Gomarus College Vondelpad 2; ; ; 
150759794;16;0;7/1/2015;182;0;7;H.N. Werkman College Stadslyceum; ; ; 
150759793;16;0;7/1/2015;182;0;7;CSG Winsum; ; ; 
150759791;16;0;7/1/2015;182;0;7;Ubbo Emmius; ; ; 
150759790;16;0;7/1/2015;182;0;7;Beroepencollege; ; ; 
150759696;16;0;7/1/2015;182;0;7;Haren in top vijf beste gemeenten; ; ; 
150759356;16;0;7/1/2015;182;0;1;Declaraties kosten casinobaas de kop; ; ; 
150759355;16;0;7/1/2015;182;0;1;Griekenland is nu wanbetaler, maar praten gaat wel verder; ; ; 
150759354;16;0;7/1/2015;182;0;1;Athene hangt aan lippen van motorminister; ; ; 
150759351;16;0;7/1/2015;182;0;1;Coalitie tegen verlengen van FM-frequenties; ; ; 
150759350;16;0;7/1/2015;182;0;1;PSV wil aandelen verkopen; ; ; 
150759348;16;0;7/1/2015;182;0;1;Zorgen om campus RUG in China; ; ; 
150759346;16;0;7/1/2015;182;0;1;Máxima op Filipijnen; ; ; 
164107917;29;0;7/1/2015;182;0;9;Supermarkt buit boeren niet uit; ; ; 
164107916;29;0;7/1/2015;182;0;9;Het is teleurstellend dat de belastinghervorming van tafel is; ; ; 
164107838;29;0;7/1/2015;182;0;8;Hof straft lager, kijkt ook naar statusverlies; ; ; 
164107769;29;0;7/1/2015;182;0;6;Doe je voordeel met nieuwe ontslagrecht; ; ; 
164107715;29;0;7/1/2015;182;0;5;Vrees voor minder sociale woningen door huurakkoord; ; ; 
164107595;29;0;7/1/2015;182;0;3;Zonder spullen geen klanten; ; ; 
164107593;29;0;7/1/2015;182;0;3;Contracthoppende flexwerker zit vast in loonschaal; ; ; 
164107592;29;0;7/1/2015;182;0;3;Aedes steunt huurdeal met Woonbond; ; ; 
164107480;29;0;7/1/2015;182;0;2;"PvdA-pacht; Tegenpool"; ; ; 
164107479;29;0;7/1/2015;182;0;2;"'Veiligheid komt er bekaaid van af'; VVD: Wijkaanpak gericht op softe en vage projectjes"; ; ; 
164107405;29;0;7/1/2015;182;0;10;'Te weinig ambitie, te weinig hervorming' - VRAGEN AAN ALEXANDER PECHTOLD; ; ; 
164107404;29;0;7/1/2015;182;0;10;'Labbekak' ben je niet vrijwillig; ; ; 
164107391;29;0;7/1/2015;182;0;10;Leisink wil privacy beter waarborgen; ; ; 
164107328;29;0;7/1/2015;182;0;7;Een monumentje voor Karl Pelgrom; ; ; 
164107327;29;0;7/1/2015;182;0;7;Politie nog bezig met aangifte Pessenaar; ; ; 
163515468;29;0;7/1/2015;182;0;8;Dader aanslag in Tunesië kreeg training in IS-kamp; ; ; 
163515467;29;0;7/1/2015;182;0;8;En nu moet de huizenmarkt het weer zelf doen; ; ; 
163500080;29;0;7/1/2015;182;0;5;AEX verliest procent in laatste kwartier na dag van stagnatie; ; ; 
163500078;29;0;7/1/2015;182;0;5;"Het gaat zo goed dat zelfs een oude `afvoerput' als Kreuzberg in trek is; De huizenprijzen in Europa's nieuwste metropool rijzen de pan uit"; ; ; 
163464796;29;0;7/1/2015;182;0;9;Meer zicht op vast contract; ; ; 
163464795;29;0;7/1/2015;182;0;9;'t Gaat niet om cijfers, maar om ideologieën; ; ; 
150762158;16;1;7/1/2015;182;0;3;Grieks A4'tje van tafel geveegd;9;10;9
150762156;16;1;7/1/2015;182;0;3;. . . en is per vandaag officieel wanbetaler;9;10;9
150762155;16;1;7/1/2015;182;0;3;Griekenland Stem Ja;9;10;9
150762154;16;1;7/1/2015;182;0;3;Roaming wordt in 2017 afgeschaft;1;21;9
150762152;16;1;7/1/2015;182;0;3;De Emotionele Unie;9;10;9
150761921;16;1;7/1/2015;182;0;9;Geen reddingsboei voor Grieken;9;10;9
150761920;16;1;7/1/2015;182;0;9;Hoge werkloosheid eurozone daalt niet;0;11;9
150761919;16;1;7/1/2015;182;0;9;Duitse bedrijven zijn banenmotoren in EU;4;11;9
150761918;16;1;7/1/2015;182;0;9;Naast Soedan, Somalië en Zimbabwe;9;10;9
150761477;16;1;7/1/2015;182;0;2;'Ik krijg toch het gevoel dat we enorm belazerd worden';9;10;9
150761474;16;1;7/1/2015;182;0;2;"Massaal bezwaar tegen spaartaks; Uitkomst proefproces geldt voor alle zaken";9;38;9
150761472;16;1;7/1/2015;182;0;2;'Alternatief voor bank te mager';9;57;9
150761471;16;1;7/1/2015;182;0;2;Geen daling werkloosheid;0;11;9
150761470;16;1;7/1/2015;182;0;2;Euforie centrale banken verdwijnt;9;25;9
150761469;16;1;7/1/2015;182;0;2;Pleister op etterende Griekse wond;9;10;9
150761468;16;1;7/1/2015;182;0;2;"Gaat de beer los of keert de stier terug?; Zes DFT-goeroes laten licht schijnen op de tweede helft van het jaar en geven hun favoriete aandelen prijs";3;25;4
150761467;16;1;7/1/2015;182;0;2;Aandelenklimaat gematigd positief;4;25;9
150761466;16;1;7/1/2015;182;0;2;Amerikaanse economie komt op stoom;4;3;9
150761465;16;1;7/1/2015;182;0;2;Gunstige winstvooruitzichten bedrijven;4;51;5
150761464;16;1;7/1/2015;182;0;2;"Griekse wanhoopsdaad; Athene zag vannacht ruim 18 miljard in rook op gaan";0;10;9
150761047;16;1;7/1/2015;182;0;8;Wat moet de Griek stemmen?;9;10;9
150761042;16;1;7/1/2015;182;0;8;"Inkomen kunstenaars Atelier weg door dalend inkomen; Cultuur nieuws";0;20;9
150761041;16;1;7/1/2015;182;0;8;"Energieconflict Oekraïne weigert Russisch gas ; Economie Kort";1;24;9
150760856;16;1;7/1/2015;182;0;4;Luidruchtige discussiesmet veel armgebaren;9;10;9
150760855;16;1;7/1/2015;182;0;4;Genieten van Griekse vakantie;9;10;9
150760854;16;1;7/1/2015;182;0;4;"De tweede helft; Wat doet de beurs na het mooie eerste halfjaar van 2015?";4;25;5
150760770;16;1;7/1/2015;182;0;6;Bulgaarse CSKA naar derde divisie;9;58;9
150760605;16;1;7/1/2015;182;0;10;Grieken in de kou na afwijzing;9;10;9
150760604;16;1;7/1/2015;182;0;10;Athene laveert nerveus tussen oxi (nee) en nai (ja);9;10;9
150760603;16;1;7/1/2015;182;0;10;35;9;10;9
150760602;16;1;7/1/2015;182;0;10;Hannover - Duitse bedrijven banenmotor EU;1;17;9
150760075;16;1;7/1/2015;182;0;5;NOM ziet winst fors stijgen;4;58;9
150760074;16;1;7/1/2015;182;0;5;Griekenland uit de euro zetten is nog niet zo simpel;9;10;9
150760070;16;1;7/1/2015;182;0;5;"`Waarom mogen wij het minimumloon niet verhogen?'; De Griekse minister van arbeid Panos Skourletis pleit in gesprek met het FD tegen meer bezuinigingen. En hij verdedigt het komende referendum. `Het volk kan zich democratisch uitspreken'";9;10;9
150760069;16;1;7/1/2015;182;0;5;IMF Alleen Zimbabwe en Somalië bleven in gebreke;9;10;9
150760068;16;1;7/1/2015;182;0;5;"City houdt warm pleidooi voor EU-lidmaatschap; Londense bankiers hebben wel wensenlijst met hervormingen";9;44;9
150760067;16;1;7/1/2015;182;0;5;Eindhovense uitgever en drukker van kunstboeken Lecturis is failliet;0;58;9
150760064;16;1;7/1/2015;182;0;5;Rechtvaardige diefstal;9;38;9
150760062;16;1;7/1/2015;182;0;5;Geen uitstel meer; ; ; 
150760060;16;1;7/1/2015;182;0;5;ABN Amro stelt prognose over woningmarkt naar boven bij;4;5;5
150759789;16;1;7/1/2015;182;0;7;Derde keer geld voor dorpsinitiatieven;1;37;9
150759788;16;1;7/1/2015;182;0;7;Van Oord: klus van 100 miljoen;4;58;9
150759787;16;1;7/1/2015;182;0;7;Overheid doet stap terug;9;2;9
150759695;16;1;7/1/2015;182;0;7;Miljoenen voor regio;1;37;9
150759353;16;1;7/1/2015;182;0;1;Griekenland is nu wanbetaler, maar praten gaat wel verder;0;10;9
150759352;16;1;7/1/2015;182;0;1;Athene hangt aan lippen van motorminister;9;10;9
150759349;16;1;7/1/2015;182;0;1;'Het was gewoon te mager';9;38;9
150759347;16;1;7/1/2015;182;0;1;Natuurclubs vechten voor NIOZ-instituut;9;2;9
150759345;16;1;7/1/2015;182;0;1;Stop dit lijden;9;10;9
164107918;29;1;7/1/2015;182;0;9;De huizen vliegen weer weg;4;5;4
164107837;29;1;7/1/2015;182;0;8;Den Haag wil váste banen - als het kan;1;11;9
164107596;29;1;7/1/2015;182;0;3;Ontslaggolf bij kleine bedrijven;0;16;3
164107594;29;1;7/1/2015;182;0;3;Eerlijker ontslag, maar goedkoper?;3;18;9
164107591;29;1;7/1/2015;182;0;3;Carpetright van verlies naar winst;4;51;4
164107478;29;1;7/1/2015;182;0;2;Tapijten weer hoogpolig;9;51;4
163500079;29;1;7/1/2015;182;0;5;Werkloosheid Duitsland stabiel;2;11;2
163464798;29;1;7/1/2015;182;0;9;Eurozone kent weer zeer lage inflatie;4;19;9
163416240;29;1;7/1/2015;182;0;2;Minder inflatie in eurozone;4;19;9
2,01507011900002E+017;31;0;7/1/2015;182;1;119; ; ; ; 
2,01507011700002E+017;31;0;7/1/2015;182;1;117; ; ; ; 
2,01507013100121E+017;31;1;7/1/2015;182;1;131; ;9;10;9
2,01507013007101E+017;31;1;7/1/2015;182;1;130; ;9;10;9
2,0150701260325E+017;31;1;7/1/2015;182;1;126; ;10;10;9
2,01507012517102E+017;31;1;7/1/2015;182;1;125; ;10;18;9
2,01507012507081E+017;31;1;7/1/2015;182;1;125; ;9;10;9
2,01507012420393E+017;31;1;7/1/2015;182;1;124; ;9;10;9
2,01507012406081E+017;31;1;7/1/2015;182;1;124; ;9;10;9
2,01507011800471E+017;31;1;7/1/2015;182;1;118; ;0;10;9
43771;6;0;7/1/2015;182;2; ;Hoe bereidt u uw huisdier voor op een Grexit?; ; ; 
43765;6;0;7/1/2015;182;2;25;Dromen van aardschok in Londen; ; ; 
43775;9;0;7/1/2015;182;2;25;'Ik heb niets onoorbaars gedaan'; ; ; 
43773;9;0;7/1/2015;182;2;25;Hoe vind je de ideale vacature?; ; ; 
43763;21;0;7/1/2015;182;2;25;Betuttel ouderen toch niet zo!; ; ; 
43759;33;0;7/1/2015;182;2;25;Wij willen slachtoffers Srebrenica niet horen; ; ; 
43777;21;1;7/1/2015;182;2;25;Contracthoppende flexwerker zit vast in loonschaal;0;4;9
14185;21;0;7/1/2015;182;2;24;Politie maakt eind aan gevangenisopstand Australië; ; ; 
20309;32;0;7/1/2015;182;2;21;Opstand gevangenis Australië na vijftien uur voorbij; ; ; 
43789;21;1;7/1/2015;182;2;25;Honderden ontslagen bij kleine bedrijven;0;16;0
32229;35;1;7/1/2015;182;2;22;Tuincentrum Overvecht mag personeel niet ontslaan;1;16;9
18305;9;1;7/1/2015;182;2;26;Hier moeten de Grieken ja of nee tegen zeggen;1;10;9
32231;33;0;7/1/2015;182;2;22;Rekik mét broer bij Olympique; ; ; 
18307;21;0;7/1/2015;182;2;26;Dodental opgelopen, 45 lichamen crash Medan geïdentificeerd; ; ; 
20311;35;1;7/1/2015;182;2;21;Deadline terugbetalen lening Grieken aan IMF verstreken;1;10;9
14187;21;1;7/1/2015;182;2;24;Bedrijven ontslaan honderden werknemers vanwege nieuwe wet;0;16;1
43795;6;1;7/1/2015;182;2;25;Live - Grieken staan in de rij voor hun pensioengeld;1;10;9
18309;21;0;7/1/2015;182;2;26;Wist u dat de coalitie de kalief  juist helpt?; ; ; 
32245;21;1;7/1/2015;182;2;22;Wereldbank verwacht tragere groei China;0;3;9
32251;33;1;7/1/2015;182;2;22;'Geen autonome groei bij Ordina';1;49;9
18313;9;0;7/1/2015;182;2;26; 'Provincie Limburg publiceert declaratiebonnen niet meer volled; ; ; 
18315;21;0;7/1/2015;182;2;26;Tijdelijke topman Holland Casino weg na fout met declaratie; ; ; 
32257;21;0;7/1/2015;182;2;22;Klikken, klikken maar niet kopen; ; ; 
32259;21;0;7/1/2015;182;2;22;Telefonisch overleg Griekenland verschoven; ; ; 
14195;6;0;7/1/2015;182;2;24;Ruim half miljoen huishoudens doen mee aan deeleconomie; ; ; 
14197;9;0;7/1/2015;182;2;24;Nieuwe chaos op wegen Calais, België sluit snelweg; ; ; 
18319;6;0;7/1/2015;182;2;26;Tijdelijk werk: niet echt flexibel, wel lekker goedkoop; ; ; 
32265;28;0;7/1/2015;182;2;22;Dwangflex; ; ; 
20313;30;0;7/1/2015;182;2;21;Koningin Máxima bewondert Filipijnen om inspanningen financiël; ; ; 
14199;9;1;7/1/2015;182;2;24;Minder import uit Zwitserland door duurdere frank;1;54;9
18323;6;1;7/1/2015;182;2;26;Werkgevers in 2016 kwart miljard minder kwijt aan WW-premie;4;29;4
14201;28;0;7/1/2015;182;2;24;Arbeidsconflict Duitse machinisten beëindigd; ; ; 
32273;32;1;7/1/2015;182;2;22;'Grieken bereid bod te accepteren';4;10;9
20315;35;0;7/1/2015;182;2;21;In totaal 29 verdachten voor rechter in zedenzaak Valkenburg; ; ; 
20317;9;1;7/1/2015;182;2;21;'Grieken komen deels tegemoet aan eisen schuldeisers';1;10;9
14203;21;0;7/1/2015;182;2;24;Hema maakt weer verlies; ; ; 
18327;21;0;7/1/2015;182;2;26;Alleen maar Triodossers pur sang, daar bij Triodos Bank; ; ; 
14205;9;1;7/1/2015;182;2;24;Griekenland wanbetaler: en nu?;3;10;9
18329;21;0;7/1/2015;182;2;26;Studietoeslag fors lager voor gehandicapten; ; ; 
32279;32;0;7/1/2015;182;2;22;Sceptische reacties op toezeggingen Tsipras; ; ; 
18331;21;0;7/1/2015;182;2;26;Hof spreekt historicus over ' 'uiterst pijnlijke' ' suggestie ov; ; ; 
18333;33;0;7/1/2015;182;2;26;Bijklussen in de bijstand moet natuurlijk wel lonen; ; ; 
20319;32;0;7/1/2015;182;2;21;Slavernijverleden herdacht in Amsterdamse Oosterpark; ; ; 
32291;21;1;7/1/2015;182;2;22;Banengroei bedrijfsleven VS trekt aan;4;11;9
18335;9;0;7/1/2015;182;2;26;Dertig jaar cel in hoger beroep voor moord op echtpaar uit Aduar; ; ; 
32293;6;0;7/1/2015;182;2;22;Shell investeert in Golf van Mexico; ; ; 
20321;35;0;7/1/2015;182;2;21;Hof veroordeelt Sjef R. tot dertig jaar cel voor doden echtpaar; ; ; 
32295;28;0;7/1/2015;182;2;22;'Wall Street optimistisch over Griekenland'; ; ; 
18337;29;0;7/1/2015;182;2;26;De drie problemen van kruidenfabrikant Silvo; ; ; 
14211;9;0;7/1/2015;182;2;24;'Migratie is in Mali religie geworden'; ; ; 
43841;9;0;7/1/2015;182;2;25;Gevierd interim-topman Holland Casino stapt op vanwege creditcar; ; ; 
14215;21;0;7/1/2015;182;2;24;Eneco investeert niet meer in groene energie; ; ; 
32307;33;0;7/1/2015;182;2;22;Met uitkering toch vrijwilliger; ; ; 
18339;6;1;7/1/2015;182;2;26;Waarom je vanaf vandaag weer wat moeilijker een huis kan kopen;9;5;5
20323;35;1;7/1/2015;182;2;21;Eurolanden wachten Grieks referendum af;9;10;9
14219;21;0;7/1/2015;182;2;24;Eurogroep: gesprekken met Athene liggen stil tot na referendum; ; ; 
14221;9;0;7/1/2015;182;2;24;Zorgsector wil extra geld voor dure medicijnen; ; ; 
14223;21;0;7/1/2015;182;2;24;Brandweer dreigt met sluiting onveilig Binnenhof; ; ; 
14225;28;0;7/1/2015;182;2;24;Sinaïwoestijn is wespennest voor president Sisi; ; ; 
43849;21;0;7/1/2015;182;2;25;'Nationale Politie loopt drie jaar vertraging op'; ; ; 
18341;9;0;7/1/2015;182;2;26;Samenvoegen politieregio' 's tot Nationale Politie gaat drie jaa; ; ; 
32317;21;0;7/1/2015;182;2;22;Kosten politie verdubbeld; ; ; 
43855;21;0;7/1/2015;182;2;25;Waarom is tennis de leukste kijksport?; ; ; 
20325;35;0;7/1/2015;182;2;21;'Nationale Politie twee keer zo duur'; ; ; 
43859;32;0;7/1/2015;182;2;25;Shoppende Chinezen, luie Grieken en Fransen houden van Hema; ; ; 
18343;21;0;7/1/2015;182;2;26;Microsoft is bijna klaar met de grote schoonmaak; ; ; 
18345;21;0;7/1/2015;182;2;26; 'NSA luisterde naast Merkel ook Duitse ministers af' '; ; ; 
43869;29;0;7/1/2015;182;2;25;Sjarapova bepaalt het ritme; ; ; 
164107590;35;0;7/2/2015;183;0;3;Amnesty: onderzoek rijksrecherche naar gedrag agenten is te beperkt; ; ; 
164107589;35;0;7/2/2015;183;0;3;Gevolmachtigde minister van Curaçao raakt in opspraak; ; ; 
164107585;35;0;7/2/2015;183;0;3;'Als het nodig is, zijn wij krijgers'; ; ; 
164107584;35;0;7/2/2015;183;0;3;De aanvaller van Sousse kwam niet op koranles; ; ; 
164107582;35;0;7/2/2015;183;0;3;Ruth & Alex **; ; ; 
164107477;35;0;7/2/2015;183;0;2;Kraken niet meer van deze tijd; ; ; 
164107475;35;0;7/2/2015;183;0;2;'Langer open op zondag'; ; ; 
164107474;35;0;7/2/2015;183;0;2;"Puerto Rico vecht om failliet te voorkomen; Caribisch eiland lijkt 'Griekenland van de VS'"; ; ; 
164107233;35;0;7/2/2015;183;0;1;'Zonnekoning' van Holland Casino keihard onderuit; ; ; 
164107232;35;0;7/2/2015;183;0;1;Deeleconomie begint ook hier aan te slaan; ; ; 
150762148;37;0;7/2/2015;183;0;3;'Ja, nee, ja, nee. Wat wil deze regering?'; ; ; 
150762147;37;0;7/2/2015;183;0;3;Waarom het DDR-model de Grieken kan helpen, en nog 6 tips; ; ; 
150762144;37;0;7/2/2015;183;0;3;In Grazia di Dio ****; ; ; 
150761915;37;0;7/2/2015;183;0;9;Griekse ondernemers hebben genoeg van capriolen Tsipras; ; ; 
150761914;37;0;7/2/2015;183;0;9;Gepensioneerden staan te dringen bij de Griekse banken; ; ; 
150761913;37;0;7/2/2015;183;0;9;Eneco stopt groene investering; ; ; 
150761912;37;0;7/2/2015;183;0;9;Gemor over de jacht verstoort het feestje van Dijksma niet; ; ; 
150761911;37;0;7/2/2015;183;0;9;Oppositie eist terugdraaien van bezuiniging op Justitie; ; ; 
150761910;37;0;7/2/2015;183;0;9;Luyendijk op bezoek bij economen; ; ; 
150761908;37;0;7/2/2015;183;0;9;Conflict in fractie is altijd tijdelijk; ; ; 
150761907;37;0;7/2/2015;183;0;9;Amerikaanse kerken zetten Israël financieel en moreel onder druk; ; ; 
150761463;37;0;7/2/2015;183;0;2;Geachte lezer,; ; ; 
150761462;37;0;7/2/2015;183;0;2;"Asfalt in het nauw; Schultz grijpt naast geld voor snelwegen"; ; ; 
150761461;37;0;7/2/2015;183;0;2;"'Op elk gebied dramatisch seizoen gehad'; Gerald van den Belt brengt financiële chaos FC Twente op orde"; ; ; 
150761460;37;0;7/2/2015;183;0;2;"'Eén wethouder economie beter'; 'Huidige situatie is verre van ideaal'"; ; ; 
150761458;37;0;7/2/2015;183;0;2;Heroverwegen mag; ; ; 
150761457;37;0;7/2/2015;183;0;2;"'Trots zijn op AEX'; Cfo RELX: Imago maakt Damrak aantrekkelijk"; ; ; 
150761456;37;0;7/2/2015;183;0;2;339 miljard; ; ; 
150761454;37;0;7/2/2015;183;0;2;Simpele oude dag voor dga; ; ; 
150761453;37;0;7/2/2015;183;0;2;DNB waarschuwt voor flitshandel; ; ; 
150761452;37;0;7/2/2015;183;0;2;Eneco breekt met energieakkoord; ; ; 
150761451;37;0;7/2/2015;183;0;2;"Tsipras staat schaakmat; Europa gaat niet meer onderhandelen vóór referendum"; ; ; 
150761450;37;0;7/2/2015;183;0;2;Prijskaartje; ; ; 
150761449;37;0;7/2/2015;183;0;2;TOUR; ; ; 
150761448;37;0;7/2/2015;183;0;2;"Flinke financiële injectie; Start Tour de France in Utrecht is doping voor lokale economie"; ; ; 
150761447;37;0;7/2/2015;183;0;2;"Ondernemersgeest; Amsterdammer van de week"; ; ; 
150761446;37;0;7/2/2015;183;0;2;"Stad5 miljard in het rood; Opschonen boekhouding levert nieuw schuldprobleem op"; ; ; 
150761037;37;0;7/2/2015;183;0;8;Europa praat tot zondag niet met Athene; ; ; 
150761036;37;0;7/2/2015;183;0;8;Professor Smalhout schreef door tot eind; ; ; 
150761033;37;0;7/2/2015;183;0;8;In december is er weer een gasbingo; ; ; 
150761032;37;0;7/2/2015;183;0;8;[INHOUD Binnenland 8-11 | Het Grote Verhaal 12-...]*; ; ; 
150761031;37;0;7/2/2015;183;0;8;Flexwet moet zich bewijzen; ; ; 
150761030;37;0;7/2/2015;183;0;8;Europese Spelen Werkgroep voor verbetering relatie NOC*NSF en overheid; ; ; 
150761029;37;0;7/2/2015;183;0;8;De Duitse kolenlobby wint het van het klimaat; ; ; 
150761028;37;0;7/2/2015;183;0;8;Dijsselbloem: er zullen altijd dingen misgaan; ; ; 
150760852;37;0;7/2/2015;183;0;4;EU geeft geen krimp; ; ; 
150760851;37;0;7/2/2015;183;0;4;Cuba - VS; ; ; 
150760850;37;0;7/2/2015;183;0;4;NSA luisterde ook ministers af; ; ; 
150760601;37;0;7/2/2015;183;0;10;Feestende topman vertrekt; ; ; 
150760600;37;0;7/2/2015;183;0;10;Tsipras gokt op alles of niets; ; ; 
150760599;37;0;7/2/2015;183;0;10;DEN HAAG - Nieuwe regels voor bommen: vinder betaalt; ; ; 
150760596;37;0;7/2/2015;183;0;10;Deeleconomie slaat ook in Nederland aan; ; ; 
150760595;37;0;7/2/2015;183;0;10;groningen - Nieuw plan voor LNG-terminal; ; ; 
150760594;37;0;7/2/2015;183;0;10;den haag - ABN beloont beheerst; ; ; 
150760593;37;0;7/2/2015;183;0;10;339; ; ; 
150760592;37;0;7/2/2015;183;0;10;Celstraf geëist tegen 'drugsbaas'; ; ; 
150760058;37;0;7/2/2015;183;0;5;"Spionage bij verkoop postkantoor; Manager vastgoed bij PostNL speelt bod van VolkerWessels op postkantoor door naar vriendjes"; ; ; 
150760057;37;0;7/2/2015;183;0;5;Kapitaalvlucht; ; ; 
150760056;37;0;7/2/2015;183;0;5;Woningcorporatie Vestia zet rem op verkoop sociale woningen; ; ; 
150760055;37;0;7/2/2015;183;0;5;Vernieuwers in financiële technologie halen miljarden aan kapitaal op; ; ; 
150760053;37;0;7/2/2015;183;0;5;Staat wil sneller van grootboekleningen af en verlengt inkooptermijn; ; ; 
150760052;37;0;7/2/2015;183;0;5;Spaartegoeden naar nieuw record; ; ; 
150760051;37;0;7/2/2015;183;0;5;Gokwalhalla Macau zucht onder aanpak corruptie in China; ; ; 
