id,date,headline,mediumid,medium,creator,byline,addressee,section,url,length,page,text
163430006,2015-06-17T00:00:00,"Mevrouw Klijnsma, hoe moet ik rondkomen?",8,Algemeen Dagblad,,,,Service; Blz. 25,,172,,"Post van de dag

In de overgang van vmbo naar mbo liep ik vast, waarna ik thuis kwam te zitten.
Ik ging naar de huisarts en kreeg de diagnose autisme en stemmingsstoornis. Om
ermee te leren omgaan heb ik bij GGZ een dagbehandeling van 9 maanden ondergaan,
om daarna de stap naar passend werk te maken. Omdat ik volgens het UWV onder de
nieuwe Wajong van 2010-2014 val, ben ik minder dan 25 procent arbeidsongeschikt
verklaard. Mijn Wajong is per 27 april stopgezet. Voor hulp moet ik bij de
gemeente aankloppen. Na twee pogingen kreeg ik, vanwege de kostendelersnorm,
geen bijstand meer, omdat ik een inwonende vriend heb met wie ik een toekomst
wil opbouwen. Er is geen geld meer voor een jobcoach. Ik heb geen inkomen, geen
jobcoach en geen mbo-diploma. Mevrouw Klijnsma, hoe denkt u dat ik, met
duizenden werklozen, aan werk en een inkomen kom? Stop het herkeuren en kom
eerst eens de banenafspraak na! Zolang er geen jobcoaching wordt geboden is de
participatiewet zinloos.

Liza Poeze (19), Waalwijk.




VIEW ORIGINAL PAGE:

LANGUAGE: DUTCH; NEDERLANDS"
163430009,2015-06-16T00:00:00,Nog 27.000 banen weg in de zorg,8,Algemeen Dagblad,,,,Nieuws; Blz. 12,,167,,"De komende 2 jaar neemt de werkgelegenheid in de zorg met nog eens 27.000 banen
af. Dat voorspelt uitkeringsinstantie UWV in een vandaag verschenen rapport. De
krimp komt voor het overgrote deel voor rekening van de verpleging, verzorging
en thuiszorg. De afgelopen 3 jaar raakten al 22.000 werknemers in de zorg hun
baan kwijt. Vanaf 2017 komen er 'voorzichtig' weer banen bij, met name in de
thuiszorg, verwacht UWV. Dat komt vooral door de vergrijzing.

Voor de gehandicaptenzorg gaat UWV voor de periode 2012 tot 2017 uit van een
afname met 10.000 banen en bij de ziekenhuizen ruim 5000 banen. Bij andere zorg,
bijvoorbeeld de huisartsenpraktijken, stijgt het aantal banen naar verwachting
met 10.000. Dat komt vooral door de overheveling van taken naar huisartsen.

UWV voorziet dat er de komende jaren vooral minder vraag is naar lager opgeleide
zorgmedewerkers.

De zorg is qua werkgelegenheid de grootste sector in Nederland. In 2013 werkten
er bijna 1,1 miljoen mensen.




VIEW ORIGINAL PAGE:

LANGUAGE: DUTCH; NEDERLANDS"
163430010,2015-06-15T00:00:00,Doorgedraaide schutter valt politie Dallas aan,8,Algemeen Dagblad,,STIJN HUSTINX,,Nieuws,,235,,"Een doorgedraaide vader heeft een krankzinnige aanslag met automatische
vuurwapens en explosieven op een politiebureau in de Amerikaanse stad Dallas met
de dood moeten bekopen.

De 35-jarige James Boulware gaf de politie in Dallas er de schuld van dat hij
zijn 12-jarige zoon niet meer mocht zien. De geesteszieke man, die stemmen
hoorde, reed daarom zaterdagnacht in een pantservoertuig naar het politiebureau
en plaatste daar verscheidene bommen. Vervolgens schoot hij met een automatisch
vuurwapen op het kantoor en op geparkeerde auto's. Wonder boven wonder werd
niemand geraakt.

Boulware ging er na de schietpartij vandoor. Op een parkeerterrein verderop kwam
het tot een nieuwe confrontatie met de politie. Onderhandelingen mislukten en
scherpschutters namen het busje onder vuur. Niet veel later vloog het voertuig
met Boulware erin in brand. Volgens de politie is de man door een agent
doodgeschoten.

De blauwe bestelbus was speciaal ontworpen om een aanval mee uit te voeren. Het
voertuig was voorzien van kogelwerend glas en kleine luiken om wapens doorheen
te steken. De schutter had de bus pas een paar dagen daarvoor via eBay gekocht.


De vader van de dolle schutter zegt dat hij de aanslag niet heeft zien aankomen.
Vrijdag nog kwam zijn zoon bij hem het gras maaien. De man was depressief als
gevolg van lange werkloosheid.

Bestelbus was gemaakt om aanval uit te voeren




VIEW ORIGINAL PAGE:

LANGUAGE: DUTCH; NEDERLANDS"
163430011,2015-06-13T00:00:00,"Wel geld voor hocus-pocus, niet voor de zorg",8,Algemeen Dagblad,,,,Service; Blz. 34,,175,,"Post van de dag

'UWV leidt werklozen op tot helderzienden' (AD 12-6). Ik heb een
Wajong-uitkering en ben verbaasd over het feit dat het UWV soms geen vergoeding
geeft voor reguliere opleidingen. Dit ondanks de mooie woorden van onze
minister-president dat hij ervoor gaat zorgen dat Wajongers weer aan de slag
komen. Ik zit vanaf mijn 18de in de Wajong, vanwege een gedragsstoornis
(adhd/autisme). Ik ben nu 49 jaar en wil graag weer aan de slag. Daarom ben ik
bezig met een opleiding. Precies wat het kabinet wil, maar ik studeer op eigen
kosten. Ik moet daarvoor, met een uitkering van 963 euro, 4500 euro betalen. De
organisatie waar ik stage loop, betaalt gelukkig bijna de helft. Dat vind ik al
heel wat, aangezien het een beginnende particuliere zorginstelling is. Zelf
betaal ik 2280 euro, om als chronisch zieke mee te mogen doen in de
maatschappij. Dan is het pijnlijk om te lezen dat een opleiding tot
toekomstvoorspeller, een vak dat in mijn ogen oplichterij is, wel door het UWV
vergoed wordt.

A. van Tiggelen.




VIEW ORIGINAL PAGE:

LANGUAGE: DUTCH; NEDERLANDS"
163430012,2015-06-13T00:00:00,Blij met artikel,8,Algemeen Dagblad,,,,Service,,111,,"'Oudere vindt geen baan met lagere WW' (Opinie 12-6). Wat ben ik blij met dit
commentaar. Het lijkt wel of wij oudere werklozen loslopend wild zijn. Want we
willen blijkbaar niets meer en profiteren alleen maar. Ik ben in 2011 werkloos
geworden en heb daarna verschillende tijdelijke banen gehad, vaak voor minder
uren. Nu ben ik 63 en heb ik een baan van 8 uur waarvoor ik een derde van mijn
uitkering voor werkloosheid heb ingeleverd. Het CPB heeft niet onderzocht of
ouderen inderdaad banen afwijzen waarmee ze minder gaan verdienen. Waar haalt
men dan de informatie vandaan dat onze eisen te hoog liggen?

Anneke van Düren.




VIEW ORIGINAL PAGE: ,

LANGUAGE: DUTCH; NEDERLANDS"
163430014,2015-06-13T00:00:00,Bennie's spirituele bellijn,8,Algemeen Dagblad,,VINCENT BIJLO,,Nieuws; Blz. 12,,459,,"COLUMN


,,Hallo, met Bennie, wat kan ik voor u betekenen?''

,,Met Vincent Bijlo, kunt u mijn toekomst voorspellen?''

,,Belt u van deze of van gene zijde? Ik vraag dat, meneer Bijlo, omdat ik vaak
personen van gene zijde aan de lijn krijg. James Last, Christopher Lee, net
belde cowboy Gerard nog. Dat duurde uren. Hij begon dat hele verhaal weer...''

,,Jajaja, prachtig. Ik bel van deze zijde.''

,,Ik kan uw toekomst voorspellen, ik kan ook iets over uw verleden vertellen. Ik
ben met geld van het UWV geschoold in de reïncarnatie.''

,,Interessant. Weet u ook iets over uw eigen vorige leven? Wat voor beroep had
u?''

,,Ik was, net als in dit leven, opeens werkloos geraakt. Er was één verschil, je
had toen nog geen UWV. Het ging zo. Ik verloor de Slag bij Waterloo en toen zat
ik opeens zonder werk.''

,,Dat is nogal een stap terug dan, die u doet, van Napoleon naar paragnost
Bennie?''

,,Het is even wennen, temeer daar ik 2 meter 24 ben. Uw toekomst. Ik zie u naakt
op een heilige berg.''

,,Ik ook al, op welke berg, de Maarnseberg?''

,,Nee, ik zie het al, het is Dylan S. op de Kinabalu, pardon, ik keek in het
verleden. U weet wie dat is?''

,,Jazeker Bennie, die swaffelaar uit Ankeveen, die op Borneo met zijn lid een
aardbeving veroorzaakte.

Knap werk.''

,,Ik zie... Ik krijg niets door, o jawel, ik zie u zitten in een paleis. Wat
gek, dat heb ik bij alle bellers vandaag.''

,,Dat komt door het nieuwe belastingplan, denk ik. Het kabinet heeft besloten de
Belastingdienst op te heffen, dat levert precies evenveel op als het bedrag dat
de Belastingdienst nu int. Ik word dus heel rijk. Mooi, leuker en makkelijker.''


,,En ik zie ook een fles wodka. Die zie ik ook bij iedereen vandaag.''

,,Dat komt door Poetin, Bennie, die is ons aan het intimideren. Van de week kwam
er een Russische stem uit de legerradio van onze Luchtmobiele Brigade. Weet je
wat die stem zei? 'We komen er aa-haan. We komen als vrienden. Jullie mogen
allemaal een selfie maken met een Russische tank. Daarna schieten we jullie
dood, dat zetten we op Facebook, dan kan jullie familie dat liken'.''

,,Hoe weet u dat allemaal meneer Bijlo?''

,,Ik ben ook helderziend Bennie, ik heb het al vanaf mijn geboorte. Ik kan er
niks aan doen.''

,,Maar als u alles zo goed weet, waarom belt u mij dan?''

,,Om te checken of dat UWV-geld nuttig besteed wordt. Kun je, als je terugkijkt,
ook uitkeringsfraude van doden opsporen?''

,,Dat kan inderdaad, daar is een cold readingcursus voor, je draait glaasje en
je krijgt de naam en het burgerservicenummer van gene zijde door.''

,,Weet je wat ik bij jou zie, Bennie?''

,,Daar ben ik heel benieuwd naar.''

,,Ik zeg het niet. Kijk maar in de spiegel.''

'Ik verloor de Slag bij Waterloo en zat opeens zonder werk'




VIEW ORIGINAL PAGE:

GRAPHIC: Vincent Bijlo

LANGUAGE: DUTCH; NEDERLANDS"
163430015,2015-06-12T00:00:00,24-uursstaking in de metaal,8,Algemeen Dagblad,,,,Economie; Blz. 23,,326,,"Vandaag leggen werknemers van bekende Nederlandse metaalbedrijven het werk voor
24 uur neer. De vakbonden FNV en CNV hebben het personeel van DAF Trucks,
autofabriek VDL Nedcar, vliegtuigonderdelenmaker Fokker, de offshorebedrijven
Heerema en Royal IHC en installatiebedrijf Imtech hiertoe opgeroepen.

De bonden willen een betere cao afdwingen bij de werkgevers. In totaal worden
enkele duizenden stakers verwacht.

De metaalwerkers willen meer loon en betere regelingen voor invulling van de
arbeidstijden. Werknemers en werkgevers zijn het ook oneens over de vraag wie
moet opdraaien voor de verkorting van de WW-termijn.

De werkloosheidsuitkering wordt vanaf volgend jaar verlaagd van 38 naar 24
maanden. De vakbonden vinden dat de periode waarmee de uitkeringsduur wordt
ingekrompen, moet worden gerepareerd in de arbeidsvoorwaarden. De werkgevers
voelen daar niets voor.

DAF Trucks werd eind vorige maand ook al getroffen door een 24-uursstaking,
waaraan zo'n 450 van de 5500 werknemers meededen. De vakbonden zijn extra
gebeten op DAF, omdat het Eindhovense bedrijf de vorige keer externe mensen zou
hebben ingezet om de staking te breken. DAF ontkent dit overigens bij hoog en
bij laag.

Ultimatums

De cao-onderhandelingen in zowel de metaal en techniek (kleinmetaal) als de
metalektro (grootmetaal) zijn respectievelijk eind maart en eind april
afgebroken. Werkgevers hebben medio mei ultimatums van de bonden afgewezen.

De bonden houden nu al twee weken acties bij metaalbedrijven, waarbij de
werknemers tijdelijk hun werk neerleggen om de werkgevers onder druk te zetten.


In de Nederlandse metaalsector werken ruwweg 425.000 mensen. Ook komende weken
staan nog diverse stakingsacties op het programma.

Het is de laatste tijd erg onrustig op de werkvloeren in Nederland. In meerdere
sectoren wordt gestaakt en actiegevoerd. Gisteren nog legden medewerkers van
verpakkingenproducent Ardagh het werk voor een etmaal neer.




VIEW ORIGINAL PAGE:

GRAPHIC: Bij Royal IHC verdwijnen honderden banen.
FOTO CEES VAN DER WAL

LANGUAGE: DUTCH; NEDERLANDS"
163430016,2015-06-12T00:00:00,'Ouwelullendag' langzaam maar zeker op weg naar z'n pensioen,8,Algemeen Dagblad,,DEBORAH JONGEJAN,,Nieuws,,276,,"De seniorendagen uit de cao's en de langere werkloosheidsuitkering voor
50-plussers hebben hun langste tijd gehad als het ligt aan VVD, CDA en D66. Weg
ermee, zeggen zij in navolging van het Centraal Planbureau, dat de regelingen
een belemmering vindt voor werkloze vijftigers om weer aan de slag te komen.



,,Seniorendagen zijn goed bedoeld, maar wat heb je aan zo'n recht als je op de
bank zit?'' zegt VVD-Kamerlid Anne Mulder. ,,Het werkt ook nog eens
stigmatiserend, 'ouwelullendagen'.''

Hoewel D66 en CDA er net zo over denken, staan de CPB-suggesties nog niet direct
op de agenda van de Tweede Kamer. PvdA-voorzitter Hans Spekman noemt de ideeën
mensonterend, Kamerlid John Kerstens spreekt over 'een klap in het gezicht van
mensen die zich tevergeefs een slag in de rondte solliciteren'.

Over de seniorendagen hebben de politici bovendien weinig te zeggen: die zijn
als cao-afspraak het terrein van de werkgevers en de vakbonden. De grootste bond
FNV wijst de ideeën van het CPB af. Maar minister Asscher kan de sociale
partners wel oproepen de seniorendagen te schrappen, zegt VVD-Kamerlid Mulder:
,,De polder is nu het probleem. Ze houden mensen werkloos en de overheid moet
dat weer repareren door werkgevers een premiekorting te geven.''

D66-Kamerlid Steven van Weyenberg steunt de CPB-aanpak maar wil ook aandacht
voor het voorkomen van leeftijdsdiscriminatie.

Oudere werknemers verliezen niet vaker hun baan dan gemiddeld, maar als ze
eenmaal op straat staan is de kans op langdurige werkloosheid wel twee keer zo
groot. In Nederland zijn meer 50-plussers lang werkloos dan elders in Europa: 40
tegen 25 procent.




VIEW ORIGINAL PAGE: ,

LANGUAGE: DUTCH; NEDERLANDS"
163430017,2015-06-12T00:00:00,UWV leidt werklozen op tot helderzienden,8,Algemeen Dagblad,,PETER WINTERMAN,,Nieuws,,396,,"Baangarantie voor toekomstvoorspeller bij bellijn

Het UWV vergoedt al jarenlang opleidingen tot helderziende. Tientallen
werkzoekenden worden op kosten van de belastingbetaler omgeschoold tot
'spiritueel belconsulent' of hypnotiseur. Het gaat om zo'n 1000 euro per
persoon.

Dat blijkt uit onderzoek door Reporter Radio. Sinds 2008 hebben tientallen
werkloze 50-plussers een opleiding gevolgd bij Stichting Paradidakt in
Zoetermeer. De stichting leert werklozen onder meer de fijne kneepjes van het
tarot- en engelenkaarten leggen. Daarmee kan een 'afgestudeerd' helderziende de
toekomst voorspellen, beweert Paradidakt.

Ook gaan cursisten een weekend naar de Ardennen, waar 'reïncarnatiesessies'
worden gehouden. Deelnemers leren hoe ze in een glazen bol moeten kijken. 'Je
leert professioneel te werken met het lezen van foto's en voorwerpen en je
ontwikkelt je mediamieke vermogen,' stelt Paradidakt op haar website.

De kosten van de opleiding, een kleine 1000 euro per cursus, worden volledig
vergoed door het UWV. ,,We moesten heel erg ons best doen om het voor elkaar te
krijgen,"" zegt Marianne van der Wilk van Paradidakt. ,,Maar toen kregen we het
vergoed. Dus dat was heel fijn.""

Televisie

De stichting geeft een baangarantie. Dat wil zeggen dat werklozen aan de slag
kunnen bij een bellijn, waar ze 29 cent per minuut verdienen. Via de bellijnen,
bekend van televisie, wordt de toekomst van bellers voorspeld. Ook geven
helderzienden telefonisch advies over relatieproblemen en financiële zorgen.

Volgens het UWV is er niets mis met de opleidingen. ,,Als aan de scholing een
baangarantie vastzit, staat de arbeidsmarktrelevantie vast,"" laat een
woordvoerder van de uitkeringsinstantie weten.

Paradidakt staat geregistreerd als een 'erkend opleidingsinstituut', waardoor
vergoeding mogelijk is. Het UWV is niet van plan te stoppen met het aanbieden
van de opleidingen. ,,Ik begrijp dat er mensen zijn die hier niks mee hebben en
vinden dat onze opleidingen niet vergoed moeten worden,"" zegt Van der Wilk van
Paradidakt. ,,Maar wij kunnen werklozen, die op de reguliere arbeidsmarkt niet
zo veel kans meer hebben, een zinvolle invulling geven aan hun bestaan.""




VIEW ORIGINAL PAGE: , , , , , , , , , , , , , , , , , ,

LANGUAGE: DUTCH; NEDERLANDS"
163430018,2015-06-12T00:00:00,Ook de politiek dirigeert de 'Ouwelullendag' richting pensioen,8,Algemeen Dagblad,,DEBORAH JONGEJAN,,Nieuws; Blz. 15,,277,,"De seniorendagen uit de cao's en de langere werkloosheidsuitkering voor
50-plussers hebben hun langste tijd gehad als het ligt aan VVD, CDA en D66. Weg
ermee, zeggen zij in navolging van het Centraal Planbureau, dat de regelingen
een belemmering vindt voor werkloze vijftigers om weer aan de slag te komen.



,,Seniorendagen zijn goed bedoeld, maar wat heb je aan zo'n recht als je op de
bank zit?'' zegt VVD-Kamerlid Anne Mulder. ,,Het werkt ook nog eens
stigmatiserend, 'ouwelullendagen'.''

Hoewel D66 en CDA er net zo over denken, staan de CPB-suggesties nog niet direct
op de agenda van de Tweede Kamer. PvdA-voorzitter Hans Spekman noemt de ideeën
mensonterend, Kamerlid John Kerstens spreekt over 'een klap in het gezicht van
mensen die zich tevergeefs een slag in de rondte solliciteren'.

Over de seniorendagen hebben de politici bovendien weinig te zeggen: die zijn
als cao-afspraak het terrein van de werkgevers en de vakbonden. De grootste bond
FNV wijst de ideeën van het CPB af. Maar minister Asscher kan de sociale
partners wel oproepen de seniorendagen te schrappen, zegt VVD-Kamerlid Mulder:
,,De polder is nu het probleem. Ze houden mensen werkloos en de overheid moet
dat weer repareren door werkgevers een premiekorting te geven.''

D66-Kamerlid Steven van Weyenberg steunt de CPB-aanpak maar wil ook aandacht
voor het voorkomen van leeftijdsdiscriminatie.

Oudere werknemers verliezen niet vaker hun baan dan gemiddeld, maar als ze
eenmaal op straat staan is de kans op langdurige werkloosheid wel twee keer zo
groot. In Nederland zijn relatief meer 50-plussers lang werkloos dan elders in
Europa: 40 tegen 25 procent.




VIEW ORIGINAL PAGE:

LANGUAGE: DUTCH; NEDERLANDS"
